agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect2m_rbd|nalu_mate2m_rbd|nalu_nat2m_rbd|prom_lect2m_rbd|prom_mate2m_rbd|prom_nat2m_rbd|dif_lect2m_rbd|dif_mate2m_rbd|dif_nat2m_rbd|difgru_lect2m_rbd|difgru_mate2m_rbd|difgru_nat2m_rbd|sigdif_lect2m_rbd|sigdif_mate2m_rbd|sigdif_nat2m_rbd|siggru_lect2m_rbd|siggru_mate2m_rbd|siggru_nat2m_rbd|marca_lect2m_rbd|marca_mate2m_rbd|marca_nat2m_rbd|marcadif_lect2m_rbd|marcadif_mate2m_rbd|marcadif_nat2m_rbd|palu_eda_ins_lect2m_rbd|palu_eda_ele_lect2m_rbd|palu_eda_ade_lect2m_rbd|palu_eda_ins_mate2m_rbd|palu_eda_ele_mate2m_rbd|palu_eda_ade_mate2m_rbd|noaplica|fecha_bbdd|codigo_bbdd
2018|2m|13356|6|COLEGIO ALBERT EINSTEIN|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|50|55|56|265|293|278|-23|-28|-25|-4|-10|8|-1|-1|-1|0|-1|1|||||||34|36|30|20|49.1|30.9|0|20190628|final20190628v1
2018|2m|13360|4|COLEGIO SAN NICOLAS|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|50|52|52|269|303|265|-9|-11|10|0|0|-5|0|0|0|0|0|0|||||||34|38|28|17.3|44.2|38.5|0|20190628|final20190628v1
2018|2m|13361|2|KID´S WORLD SCHOOL|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|54|61|69|276|286|263|-4|-24|10|17|5|8|0|-1|0|1|0|1|||||||22.2|48.1|29.6|29.5|44.3|26.2|0|20190628|final20190628v1
2018|2m|13370|1|COLEGIO DEL ALBA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|4|3|4|1|38|41|41|271|321|295|0|19|1|2|18|25|0|1|0|0|1|1|||||||31.6|28.9|39.5|4.9|41.5|53.7|0|20190628|final20190628v1
2018|2m|13372|8|COLEGIO FRANCISCO PALAU|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|37|37|37|280|303|284|17|-10|8|11|0|14|1|0|0|1|0|1|||||||21.6|37.8|40.5|27|27|45.9|0|20190628|final20190628v1
2018|2m|13373|6|COLEGIO PARTICULAR LEONARDO DA VINCI|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|41|45|53|251|307|253|-3|8|-6|-8|26|-2|0|0|0|-1|1|0|||||||43.9|36.6|19.5|20|28.9|51.1|0|20190628|final20190628v1
2018|2m|13383|3|COLEGIO CAMBRIDGE SCHOOL|4|Región de Coquimbo|42|CHOAPA|4204|Salamanca|3|2|1|1|25|26|28|261|236|248|0|-75|12|33|8|29|0|-1|0|1|0|1||||3|||32|56|12|57.7|30.8|11.5|0|20190628|final20190628v1
2018|2m|13384|1|SAINT JOHN´S SCHOOL|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|2|1|65|65|66|258|274|266|-20|-41|19|15|24|33|-1|-1|1|1|1|1|||||||44.6|29.2|26.2|32.3|53.8|13.8|0|20190628|final20190628v1
2018|2m|13387|6|COLEGIO DE ARTES ELISEO VIDELA JORQUERA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|2|1|2|1|57|51|57|249|249|246|-13|8|21|6|-1|13|-1|0|1|0|0|1|||||||49.1|38.6|12.3|49|41.2|9.8|0|20190628|final20190628v1
2018|2m|13388|4|COLEGIO SANTO TOMAS LA SERENA|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|35|37|37|281|315|280|3|-14|16|12|12|10|0|0|1|1|1|1|||||||25.7|31.4|42.9|21.6|32.4|45.9|0|20190628|final20190628v1
2018|2m|13394|9|CORAZON DE JESUS|4|Región de Coquimbo|42|CHOAPA|4204|Salamanca|3|2|1|1|36|34|37|222|203|219|-9|-9|8|-6|-25|0|0|0|0|0|-1|0|||||||77.8|22.2|0|82.4|17.6|0|0|20190628|final20190628v1
2018|2m|13416|3|COLEGIO ARTISTICO CULTURAL FORM-ARTE|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|4|1|21|22|22|251|243|253|8|-3|38|-18|-60|-17|0|0|1|-1|-1|-1|||||||52.4|23.8|23.8|63.6|22.7|13.6|0|20190628|final20190628v1
2018|2m|13417|1|COLEGIO ELQUI|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|2|1|31|31|31|259|289|271|22|4|36|16|39|38|1|0|1|1|1|1|||||||45.2|45.2|9.7|25.8|45.2|29|0|20190628|final20190628v1
2018|2m|13420|1|COLEGIO NUESTRA SENORA DE ANDACOLLO|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|1|1|120|121|122|246|231|229|-5|-4|-3|18|3|10|0|0|0|1|0|1|||||||52.5|33.3|14.2|69.4|27.3|3.3|0|20190628|final20190628v1
2018|2m|13426|0|COLEGIO SAN LUCAS|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|21|20|21|248|261|234|-2|-12|-8|-11|-20|-21|0|0|0|-1|-1|-1|||||||47.6|42.9|9.5|35|60|5|0|20190628|final20190628v1
2018|2m|13427|9|COLEGIO LOS CONQUISTADORES|4|Región de Coquimbo|43|LIMARÍ|4303|Monte Pat|3|2|2|2|75|75|75|255|253|254|-19|-22|-20|12|3|21|-1|-1|-1|1|0|1|||||||44|40|16|52|44|4|0|20190628|final20190628v1
2018|2m|13434|1|COLEGIO SAN JOAQUIN|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|5|1|45|49|52|278|315|288|-16|-12|-29|-1|-15|-2|-1|0|-1|0|-1|0|||||||26.7|37.8|35.6|14.3|32.7|53.1|0|20190628|final20190628v1
2018|2m|13437|6|COLEGIO MONTEGRANDE|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|4|3|4|227|263|271|0|0|0|0|0|0|0|0|0|0|0|0||||1|1|1|||||||0|20190628|final20190628v1
2018|2m|13439|2|COLEGIO PUCARA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|3|1|31|33|33|280|294|289|6|-6|9|21|13|34|0|0|0|1|1|1|||||||16.1|54.8|29|21.2|48.5|30.3|0|20190628|final20190628v1
2018|2m|13442|2|COLEGIO SANTA FAMILIA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|71|72|74|258|269|258|-7|-15|15|-1|-12|3|0|-1|1|0|-1|0|||||||40.8|38|21.1|37.5|45.8|16.7|0|20190628|final20190628v1
2018|2m|13445|7|COLEGIO ESPANOL|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|19|19|20|222|224|219|-23|-24|-4|-37|-57|-36|-1|0|0|-1|-1|-1|||||||84.2|10.5|5.3|73.7|21.1|5.3|0|20190628|final20190628v1
2018|2m|13446|5|MARIA EDUCA|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|61|63|63|241|282|246|-27|-2|-27|-18|1|-9|-1|0|-1|-1|0|-1|||||||54.1|32.8|13.1|30.2|41.3|28.6|0|20190628|final20190628v1
2018|2m|13450|3|COLEGIO ANDRES BELLO - PAMPA|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|63|62|63|284|344|291|-3|15|-14|15|41|21|0|1|-1|1|1|1|||||||19|31.7|49.2|6.5|19.4|74.2|0|20190628|final20190628v1
2018|2m|13461|9|LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|1|1|40|42|42|238|252|231|-5|32|5|10|24|12|0|1|0|1|1|1|||||||65|27.5|7.5|47.6|45.2|7.1|0|20190628|final20190628v1
2018|2m|13462|7|COLEGIO CERRO GUAYAQUIL|4|Región de Coquimbo|43|LIMARÍ|4303|Monte Pat|2|1|1|1|15|12|15|229|226|217|-15|-8|4|1|-2|-2|0|0|0|0|0|0|||||||73.3|20|6.7|75|25|0|0|20190628|final20190628v1
2018|2m|13475|9|COLEGIO SAN MARTIN DE PORRES|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|1|1|72|71|74|206|218|193|-30|-33|-24|-22|-10|-26|-1|-1|-1|-1|-1|-1|||||||93.1|5.6|1.4|77.5|21.1|1.4|0|20190628|final20190628v1
2018|2m|13486|4|COLEGIO SAN FRANCISCO JAVIER|4|Región de Coquimbo|42|CHOAPA|4203|Los Vilos|3|2|2|1|131|145|147|259|274|248|26|2|16|16|24|15|1|0|1|1|1|1|||||||45.8|32.8|21.4|33.8|40.7|25.5|0|20190628|final20190628v1
2018|2m|13489|9|COLEGIO MARIA EDUCA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|58|56|58|269|282|258|-10|-5|-1|10|1|3|0|0|0|1|0|0|||||||27.6|43.1|29.3|30.4|44.6|25|0|20190628|final20190628v1
2018|2m|13491|0|COLEGIO ALTAZOR|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|69|69|71|249|257|246|0|-16|-2|-10|-24|-9|0|-1|0|-1|-1|-1|||||||53.6|29|17.4|49.3|36.2|14.5|0|20190628|final20190628v1
2018|2m|13503|8|COLEGIO VALENTIN LETELIER|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|37|40|41|248|253|236|-1|-10|11|-11|-28|-19|0|0|0|-1|-1|-1|||||||45.9|45.9|8.1|37.5|55|7.5|0|20190628|final20190628v1
2018|2m|13504|6|COLEGIO SAN LORENZO|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|62|69|69|248|252|235|-20|-29|17|5|2|2|-1|-1|0|0|0|0|||||||61.3|25.8|12.9|49.3|39.1|11.6|0|20190628|final20190628v1
2018|2m|13513|5|COLEGIO DALMACIA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|2|1|33|32|33|235|236|206|14|24|-20|-8|-14|-27|0|1|-1|0|-1|-1|||||||54.5|39.4|6.1|75|12.5|12.5|0|20190628|final20190628v1
2018|2m|13527|5|COLEGIO AGUILA MAYOR|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|5|1|19|17|19|256|281|266|-3|-2|20|-23|-49|-24|0|0|0|-1|-1|-1|||||||42.1|21.1|36.8|41.2|23.5|35.3|0|20190628|final20190628v1
2018|2m|13535|6|COLEGIO CERRO GRANDE|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|57|57|58|246|285|249|-36|-11|-9|-13|4|-6|-1|0|0|-1|0|-1|||||||49.1|42.1|8.8|33.3|36.8|29.8|0|20190628|final20190628v1
2018|2m|13542|9|COLEGIO IRMA SALAS SILVA|4|Región de Coquimbo|43|LIMARÍ|4304|Punitaqui|3|2|2|1|28|28|28|292|350|300|5|17|12|49|100|67|0|1|0|1|1|1|||||||10.7|46.4|42.9|10.7|21.4|67.9|0|20190628|final20190628v1
2018|2m|13545|3|ESCUELA BASICA SAN FRANCISCO DE BORJA|4|Región de Coquimbo|43|LIMARÍ|4302|Combarbal|3|2|1|1|14|14|14|225|193|213|-36|-44|-5|-3|-35|-6|-1|-1|0|0|-1|0|||||||64.3|28.6|7.1|92.9|7.1|0|0|20190628|final20190628v1
2018|2m|13551|8|COLEGIO MANANTIAL|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|1|1|40|42|43|239|210|222|0|-8|-14|11|-18|3|0|0|0|1|-1|0|||||||55|40|5|81|19|0|0|20190628|final20190628v1
2018|2m|13553|4|COLEGIO SANTA HELENA COLLEGE|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|30|30|30|213|216|218|-35|-9|-9|-30|-34|-15|-1|0|0|-1|-1|-1|||||||76.7|23.3|0|86.7|10|3.3|0|20190628|final20190628v1
2018|2m|13558|5|INSTITUTO DE ADM. Y COMERCIO ESTADO DE IS|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|2|1|111|111|113|247|290|247|-40|0|-9|4|40|14|-1|0|0|0|1|1|||||3||52.3|32.4|15.3|18.9|51.4|29.7|0|20190628|final20190628v1
2018|2m|13561|5|LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|6|4|2|1|69|71|75|250|241|240|-20|-15|-5|7|-9|7|-1|-1|0|1|-1|1|||||||46.4|31.9|21.7|59.2|36.6|4.2|0|20190628|final20190628v1
2018|2m|13565|8|COLEGIO MANANTIALES DE ELQUI|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|3|1|37|38|38|260|260|250|11|3|0|1|-21|-5|0|0|0|0|-1|0||||||3|37.8|45.9|16.2|42.1|50|7.9|0|20190628|final20190628v1
2018|2m|13573|9|COLEGIO TAMELCURA|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|3|2|3|1|27|28|28|260|264|250|-11|-48|-3|1|-17|-5|0|-1|0|0|-1|0|||||||40.7|48.1|11.1|35.7|42.9|21.4|0|20190628|final20190628v1
2018|2m|13574|7|COLEGIO CERVANTES|4|Región de Coquimbo|41|ELQUI|4101|La Serena|4|3|4|1|20|18|20|261|257|247|19|-36|-13|-8|-46|-23|1|-1|0|0|-1|-1|||||||40|30|30|55.6|33.3|11.1|0|20190628|final20190628v1
2018|2m|13576|3|LICEO TECNICO PROFESIONAL EDUCADOR JUAN B|4|Región de Coquimbo|41|ELQUI|4101|La Serena|1|1|1|1|46|47|51|232|211|224|-14|-6|13|4|-17|5|0|0|0|0|-1|0|||||||65.2|30.4|4.3|85.1|14.9|0|0|20190628|final20190628v1
2018|2m|13582|8|COLEGIO TECNICO PROFESIONAL FLORENCIA NIG|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|2|1|84|87|96|222|221|218|-4|-8|8|-21|-29|-15|0|0|0|-1|-1|-1|||||||70.2|19|10.7|75.9|23|1.1|0|20190628|final20190628v1
2018|2m|13586|0|COLEGIO CHRIST SCHOOL|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|2|1|59|61|64|264|278|250|-6|-9|0|21|28|17|0|0|0|1|1|1||||||3|33.9|44.1|22|29.5|44.3|26.2|0|20190628|final20190628v1
2018|2m|13590|9|COLEGIO DE ADMINISTRACION Y COMERCIO EL I|4|Región de Coquimbo|43|LIMARÍ|4301|Ovalle|2|1|1|1|14|14|14|233|212|219|27|20|13|5|-16|0|1|0|0|0|0|0|||||||64.3|35.7|0|92.9|7.1|0|0|20190628|final20190628v1
2018|2m|13604|2|COLEGIO RAKIDUAM|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|32|34|35|258|267|245|-24|-11|7|-1|-14|-10|-1|0|0|0|-1|-1|||||||43.8|40.6|15.6|44.1|32.4|23.5|0|20190628|final20190628v1
2018|2m|13606|9|COLEGIO LEONARDO DA VINCI - VICUÑA|4|Región de Coquimbo|41|ELQUI|4106|Vicuña|3|2|2|1|86|86|91|236|248|234|9|8|3|-7|-2|1|0|0|0|-1|0|0|||||||61.6|33.7|4.7|55.8|31.4|12.8|0|20190628|final20190628v1
2018|2m|13610|7|COLEGIO INTERCULTURAL|4|Región de Coquimbo|41|ELQUI|4101|La Serena|3|2|2|2|10|10|10|247|230|242|6|-18|28|4|-20|9|0|0|0|0|0|0|||||||50|50|0|70|20|10|0|20190628|final20190628v1
2018|2m|13621|2|COLEGIO DISCOVERY|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|34|33|35|251|324|252|57|114|50|8|74|19|1|1|1|1|1|1|||||||32.4|64.7|2.9|9.1|21.2|69.7|0|20190628|final20190628v1
2018|2m|13626|3|COLEGIO SAN LUIS|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|2|1|15|18|18|232|224|217|0|-4|0|-11|-26|-16|0|0|0|0|-1|-1||||3||3|73.3|6.7|20|72.2|11.1|16.7|0|20190628|final20190628v1
2018|2m|13627|1|COLEGIO SAN SEBASTIÁN|4|Región de Coquimbo|42|CHOAPA|4204|Salamanca|3|2|2|1|28|25|29|224|246|246|-25|-8|20|-19|-4|13|-1|0|1|-1|0|1|||||3|3|78.6|17.9|3.6|52|40|8|0|20190628|final20190628v1
2018|2m|13633|6|ESCUELA SAN MARINO COLLEGE|4|Región de Coquimbo|41|ELQUI|4102|Coquimbo|3|2|3|1|31|32|33|251|277|257|-2|10|-17|-8|-4|2|0|0|-1|0|0|0|||||||48.4|41.9|9.7|31.3|46.9|21.9|0|20190628|final20190628v1
2018|2m|14202|6|COLEGIO PANQUEHUE|5|Región de Valparaíso|57|SAN FELIPE|5704|Panquehue|2|1|1|1|31|31|32|258|250|242|3|23|8|30|22|23|0|1|0|1|1|1|||||||41.9|32.3|25.8|51.6|41.9|6.5|0|20190628|final20190628v1
2018|2m|14206|9|LICEO AGRICOLA DE QUILLOTA|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|2|1|1|1|21|22|22|224|198|208|30|32|-10|-4|-30|-11|1|1|0|0|-1|-1|||||||66.7|23.8|9.5|86.4|13.6|0|0|20190628|final20190628v1
2018|2m|14210|7|COLEGIO BECARB II|5|Región de Valparaíso|55|QUILLOTA|5502|La Calera|3|2|2|1|117|121|127|235|243|231|8|-11|1|-8|-7|-2|0|0|0|-1|-1|0|||||||68.4|20.5|11.1|61.2|28.1|10.7|0|20190628|final20190628v1
2018|2m|14211|5|AMERICAN COLLEGE|5|Región de Valparaíso|58|MARGA MARG|5804|Villa Ale|3|2|3|1|28|28|28|256|265|258|22|6|8|-3|-16|3|1|0|0|0|-1|0|||||||42.9|42.9|14.3|46.4|39.3|14.3|0|20190628|final20190628v1
2018|2m|14215|8|LICEO AGRICOLA CHRISTA MOCK|5|Región de Valparaíso|55|QUILLOTA|5506|Nogales|3|2|1|1|17|17|18|198|205|176|-21|-4|-41|-30|-23|-43|-1|0|-1|-1|-1|-1|||||||94.1|5.9|0|100|0|0|0|20190628|final20190628v1
2018|2m|14217|4|SUN VALLEY COLLEGE|5|Región de Valparaíso|53|LOS ANDES|5302|Calle Lar|4|3|5|1|23|23|23|279|327|293|-10|-4|-12|0|-3|3|0|0|0|0|0|0|||||||21.7|47.8|30.4|8.7|47.8|43.5|0|20190628|final20190628v1
2018|2m|14232|8|COLEGIO BORDEMAR|5|Región de Valparaíso|51|VALPARAÍSO|5101|Valparaís|3|2|2|1|41|39|43|226|224|219|-25|-19|-11|-17|-26|-14|-1|-1|0|-1|-1|-1|||||||70.7|14.6|14.6|74.4|20.5|5.1|0|20190628|final20190628v1
2018|2m|14233|6|COLEGIO SANTA TERESA|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|3|1|20|19|21|250|271|247|5|0|1|-9|-10|-8|0|0|0|0|0|0|||||||55|35|10|26.3|63.2|10.5|0|20190628|final20190628v1
2018|2m|14237|9|COL.NUESTRA SRA.DE LAS MERCEDES|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|2|1|25|25|28|236|251|221|-16|-17|0|-7|1|-12|0|0|0|0|0|-1|||||||56|36|8|56|40|4|0|20190628|final20190628v1
2018|2m|14249|2|COLEGIO ALBAMAR|5|Región de Valparaíso|51|VALPARAÍSO|5103|Concón|4|3|5|1|26|25|26|299|339|304|-22|-14|4|20|9|14|-1|0|0|1|1|1|||||||11.5|26.9|61.5|0|36|64|0|20190628|final20190628v1
2018|2m|14260|3|COLEGIO LORD COCHRANE ANEXO|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|4|3|4|1|16|16|18|253|274|260|29|2|-7|-16|-29|-10|1|0|0|-1|-1|-1|||||||37.5|43.8|18.8|31.3|43.8|25|0|20190628|final20190628v1
2018|2m|14265|4|ESCUELA SAINT BENEDICT COLLEGE|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|3|2|3|1|21|21|21|266|281|269|-6|-12|0|7|0|14|0|0|0|0|0|1||||||3|23.8|61.9|14.3|33.3|47.6|19|0|20190628|final20190628v1
2018|2m|14270|0|COLEGIO GOBERNADOR CONCHA Y SALVATIERRA|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|3|2|3|1|27|25|27|271|259|256|-10|2|11|12|-22|1|0|0|0|1|-1|0|||||||33.3|37|29.6|44|40|16|0|20190628|final20190628v1
2018|2m|14280|8|COLEGIO SAGRADA FAMILIA|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|5|2|5|1|39|38|39|287|335|296|-33|-1|-22|8|5|6|-1|0|-1|0|0|1|||||||23.1|23.1|53.8|2.6|34.2|63.2|0|20190628|final20190628v1
2018|2m|14284|0|LICEO RENE DESCARTES|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|3|2|2|1|95|92|96|260|272|266|22|8|10|17|22|33|1|0|0|1|1|1|||||||40|37.9|22.1|29.3|56.5|14.1|0|20190628|final20190628v1
2018|2m|14288|3|COLEGIO NUEVA PROVIDENCIA|5|Región de Valparaíso|56|SAN ANTONI|5601|San Anton|3|2|3|1|35|35|35|273|273|265|5|4|2|14|-8|10|0|0|0|1|0|1|||||||28.6|45.7|25.7|45.7|34.3|20|0|20190628|final20190628v1
2018|2m|14299|9|COLEGIO ADVENTISTA ANEXO|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|3|1|33|34|36|251|240|234|-11|-25|-13|-8|-41|-21|0|-1|0|-1|-1|-1|||||||45.5|33.3|21.2|50|38.2|11.8|0|20190628|final20190628v1
2018|2m|14313|8|COLEGIO NUEVA ESPERANZA|5|Región de Valparaíso|58|MARGA MARG|5804|Villa Ale|3|2|3|1|33|32|34|262|289|261|-34|-26|-28|3|8|6|-1|-1|-1|0|0|0|||||||42.4|30.3|27.3|18.8|53.1|28.1|0|20190628|final20190628v1
2018|2m|14314|6|COLEGIO THOMAS ALVA EDISON|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|3|1|29|29|29|233|301|262|-43|5|18|-26|20|7|-1|0|1|-1|1|0|||||||65.5|24.1|10.3|17.2|41.4|41.4|0|20190628|final20190628v1
2018|2m|14315|4|COLEGIO VICTOR ANTONIO|5|Región de Valparaíso|51|VALPARAÍSO|5101|Valparaís|3|2|3|1|22|22|23|249|267|248|8|17|24|-10|-14|-7|0|0|1|0|-1|0|||||||59.1|27.3|13.6|27.3|68.2|4.5|0|20190628|final20190628v1
2018|2m|14316|2|COLEGIO EMANUEL|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|3|2|4|1|24|23|24|259|254|238|-6|-36|-31|-10|-49|-32|0|-1|-1|-1|-1|-1|||||||41.7|41.7|16.7|56.5|34.8|8.7|0|20190628|final20190628v1
2018|2m|14324|3|COLEGIO WILLIAM JAMES|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|4|3|5|1|9|8|9|233|223|226|-16|-36|0|-46|-107|-64|0|-1|0|-1|-1|-1||||||1|||||||0|20190628|final20190628v1
2018|2m|14332|4|COLEGIO PEHUEN|5|Región de Valparaíso|54|PETORCA|5402|Cabildo|3|2|4|1|19|19|19|285|325|289|-10|-10|-8|16|22|19|0|0|0|1|1|1|||||||21.1|31.6|47.4|15.8|26.3|57.9|0|20190628|final20190628v1
2018|2m|14334|0|COLEGIO CAPELLAN PASCAL|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|4|3|5|1|79|80|86|277|335|282|17|12|13|-2|5|-8|1|1|1|0|0|-1|||||||31.6|30.4|38|6.3|30|63.8|0|20190628|final20190628v1
2018|2m|14336|7|LICEO TECN. PROF. OBISPO RAFAEL LIRA INFA|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|2|1|26|25|26|229|213|218|25|-14|26|-14|-37|-15|1|0|1|-1|-1|-1|||||||76.9|19.2|3.8|84|16|0|0|20190628|final20190628v1
2018|2m|14348|0|COLEGIO ESPIRITU SANTO|5|Región de Valparaíso|56|SAN ANTONI|5601|San Anton|3|2|3|1|78|79|80|280|292|262|-9|-12|17|21|11|7|0|-1|1|1|1|1|||||||23.1|29.5|47.4|25.3|38|36.7|0|20190628|final20190628v1
2018|2m|14359|6|COLEGIO LOS REYES|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|4|1|123|126|128|263|299|266|-7|-12|-8|-6|-4|-4|0|-1|0|-1|0|0|||||||40.7|35.8|23.6|14.3|54|31.7|0|20190628|final20190628v1
2018|2m|14363|4|COLEGIO HISPANO|5|Región de Valparaíso|58|MARGA MARG|5804|Villa Ale|3|2|4|1|108|108|113|237|290|253|-30|-34|-17|-32|-13|-17|-1|-1|-1|-1|-1|-1|||||||60.2|25|14.8|27.8|38|34.3|0|20190628|final20190628v1
2018|2m|14365|0|COLEGIO CHARLES DICKENS|5|Región de Valparaíso|58|MARGA MARG|5801|Quilpué|3|2|3|1|47|50|51|228|238|235|7|5|-1|-31|-43|-20|0|0|0|-1|-1|-1|||||||66|27.7|6.4|66|32|2|0|20190628|final20190628v1
2018|2m|14373|1|COLEGIO JOSE LUIS NORRIS|5|Región de Valparaíso|56|SAN ANTONI|5601|San Anton|3|2|2|1|35|38|38|237|223|225|6|7|23|-6|-27|-8|0|0|1|0|-1|-1|||||||60|34.3|5.7|68.4|31.6|0|0|20190628|final20190628v1
2018|2m|14375|8|COLEGIO DIVINA MAESTRA|5|Región de Valparaíso|58|MARGA MARG|5804|Villa Ale|3|2|3|1|60|69|71|227|230|218|27|4|-8|-32|-51|-37|1|0|0|-1|-1|-1|||||||70|20|10|79.7|17.4|2.9|0|20190628|final20190628v1
2018|2m|14379|0|COLEGIO INTERNACIONAL SEK DEL PACIFICO|5|Región de Valparaíso|51|VALPARAÍSO|5103|Concón|4|3|5|1|32|33|35|300|335|298|-3|9|29|21|5|8|0|0|1|1|0|1|||||||6.3|34.4|59.4|6.1|30.3|63.6|0|20190628|final20190628v1
2018|2m|14380|4|CAERNARFON COLLEGE|5|Región de Valparaíso|51|VALPARAÍSO|5102|Casablanc|4|3|4|1|8|8|8|269|305|279|0|0|11|0|2|9|0|0|0|0|0|0||||1|1||||||||0|20190628|final20190628v1
2018|2m|14381|2|COLEGIO EL VALLE DE CASABLANCA|5|Región de Valparaíso|51|VALPARAÍSO|5102|Casablanc|3|2|4|1|18|18|18|297|342|288|16|40|40|28|39|18|0|1|1|1|1|1|||||||5.6|27.8|66.7|11.1|22.2|66.7|0|20190628|final20190628v1
2018|2m|14387|1|COLEGIO SAN NICOLAS EL OLIVAR|5|Región de Valparaíso|51|VALPARAÍSO|5109|Viña Del|3|2|2|1|15|15|16|242|231|243|-11|-15|44|-1|-19|10|0|0|1|0|-1|0|||||||60|26.7|13.3|66.7|33.3|0|0|20190628|final20190628v1
2018|2m|14397|9|COLEGIO CRISTIANO DE QUILLOTA|5|Región de Valparaíso|55|QUILLOTA|5501|Quillota|3|2|1|1|16|16|17|217|216|213|-22|-51|-14|-11|-12|-6|-1|-1|0|0|0|0|||||||81.3|6.3|12.5|75|25|0|0|20190628|final20190628v1
2018|2m|14400|2|LICEO TÉCNICO CARLOS ALESSANDRI ALTAMIRAN|5|Región de Valparaíso|56|SAN ANTONI|5602|Algarrobo|2|1|2|1|69|76|81|227|221|208|15|17|2|-16|-29|-25|1|1|0|-1|-1|-1|||||||65.2|29|5.8|72.4|25|2.6|0|20190628|final20190628v1
